543771344,36.6145833333333,137.184375
543771342,36.6104166666666,137.184375
543771244,36.6062499999999,137.184375
543771242,36.6020833333332,137.184375
543771144,36.5979166666665,137.184375
543771142,36.5937499999998,137.184375
543771044,36.5895833333331,137.184375
543771042,36.5854166666664,137.184375
543761944,36.5812499999997,137.184375
543761942,36.577083333333,137.184375
543761844,36.5729166666663,137.184375
543761842,36.5687499999996,137.184375
543761744,36.5645833333329,137.184375
543761742,36.5604166666662,137.184375
543761644,36.5562499999995,137.184375
543761642,36.5520833333328,137.184375
543761544,36.5479166666661,137.184375
543761542,36.5437499999994,137.184375
543761444,36.5395833333327,137.184375
543761442,36.5354166666659,137.184375
543761344,36.5312499999992,137.184375
543761342,36.5270833333325,137.184375
543761244,36.5229166666658,137.184375
543761242,36.5187499999991,137.184375
543761144,36.5145833333324,137.184375
543761142,36.5104166666657,137.184375
543761044,36.506249999999,137.184375
543761042,36.5020833333323,137.184375
543751944,36.4979166666656,137.184375
543751942,36.4937499999989,137.184375
543751844,36.4895833333322,137.184375
543751842,36.4854166666655,137.184375
543751744,36.4812499999988,137.184375
543751742,36.4770833333321,137.184375
543751644,36.4729166666654,137.184375
543751642,36.4687499999987,137.184375
543751544,36.464583333332,137.184375
543751542,36.4604166666652,137.184375
543771353,36.6145833333333,137.190625
543771351,36.6104166666666,137.190625
543771253,36.6062499999999,137.190625
543771251,36.6020833333332,137.190625
543771153,36.5979166666665,137.190625
543771151,36.5937499999998,137.190625
543771053,36.5895833333331,137.190625
543771051,36.5854166666664,137.190625
543761953,36.5812499999997,137.190625
543761951,36.577083333333,137.190625
543761853,36.5729166666663,137.190625
543761851,36.5687499999996,137.190625
543761753,36.5645833333329,137.190625
543761751,36.5604166666662,137.190625
543761653,36.5562499999995,137.190625
543761651,36.5520833333328,137.190625
543761553,36.5479166666661,137.190625
543761551,36.5437499999994,137.190625
543761453,36.5395833333327,137.190625
543761451,36.5354166666659,137.190625
543761353,36.5312499999992,137.190625
543761351,36.5270833333325,137.190625
543761253,36.5229166666658,137.190625
543761251,36.5187499999991,137.190625
543761153,36.5145833333324,137.190625
543761151,36.5104166666657,137.190625
543761053,36.506249999999,137.190625
543761051,36.5020833333323,137.190625
543751953,36.4979166666656,137.190625
543751951,36.4937499999989,137.190625
543751853,36.4895833333322,137.190625
543751851,36.4854166666655,137.190625
543751753,36.4812499999988,137.190625
543751751,36.4770833333321,137.190625
543751653,36.4729166666654,137.190625
543751651,36.4687499999987,137.190625
543751553,36.464583333332,137.190625
543751551,36.4604166666652,137.190625
543771354,36.6145833333333,137.196875
543771352,36.6104166666666,137.196875
543771254,36.6062499999999,137.196875
543771252,36.6020833333332,137.196875
543771154,36.5979166666665,137.196875
543771152,36.5937499999998,137.196875
543771054,36.5895833333331,137.196875
543771052,36.5854166666664,137.196875
543761954,36.5812499999997,137.196875
543761952,36.577083333333,137.196875
543761854,36.5729166666663,137.196875
543761852,36.5687499999996,137.196875
543761754,36.5645833333329,137.196875
543761752,36.5604166666662,137.196875
543761654,36.5562499999995,137.196875
543761652,36.5520833333328,137.196875
543761554,36.5479166666661,137.196875
543761552,36.5437499999994,137.196875
543761454,36.5395833333327,137.196875
543761452,36.5354166666659,137.196875
543761354,36.5312499999992,137.196875
543761352,36.5270833333325,137.196875
543761254,36.5229166666658,137.196875
543761252,36.5187499999991,137.196875
543761154,36.5145833333324,137.196875
543761152,36.5104166666657,137.196875
543761054,36.506249999999,137.196875
543761052,36.5020833333323,137.196875
543751954,36.4979166666656,137.196875
543751952,36.4937499999989,137.196875
543751854,36.4895833333322,137.196875
543751852,36.4854166666655,137.196875
543751754,36.4812499999988,137.196875
543751752,36.4770833333321,137.196875
543751654,36.4729166666654,137.196875
543751652,36.4687499999987,137.196875
543751554,36.464583333332,137.196875
543751552,36.4604166666652,137.196875
543771363,36.6145833333333,137.203125
543771361,36.6104166666666,137.203125
543771263,36.6062499999999,137.203125
543771261,36.6020833333332,137.203125
543771163,36.5979166666665,137.203125
543771161,36.5937499999998,137.203125
543771063,36.5895833333331,137.203125
543771061,36.5854166666664,137.203125
543761963,36.5812499999997,137.203125
543761961,36.577083333333,137.203125
543761863,36.5729166666663,137.203125
543761861,36.5687499999996,137.203125
543761763,36.5645833333329,137.203125
543761761,36.5604166666662,137.203125
543761663,36.5562499999995,137.203125
543761661,36.5520833333328,137.203125
543761563,36.5479166666661,137.203125
543761561,36.5437499999994,137.203125
543761463,36.5395833333327,137.203125
543761461,36.5354166666659,137.203125
543761363,36.5312499999992,137.203125
543761361,36.5270833333325,137.203125
543761263,36.5229166666658,137.203125
543761261,36.5187499999991,137.203125
543761163,36.5145833333324,137.203125
543761161,36.5104166666657,137.203125
543761063,36.506249999999,137.203125
543761061,36.5020833333323,137.203125
543751963,36.4979166666656,137.203125
543751961,36.4937499999989,137.203125
543751863,36.4895833333322,137.203125
543751861,36.4854166666655,137.203125
543751763,36.4812499999988,137.203125
543751761,36.4770833333321,137.203125
543751663,36.4729166666654,137.203125
543751661,36.4687499999987,137.203125
543751563,36.464583333332,137.203125
543751561,36.4604166666652,137.203125
543771364,36.6145833333333,137.209375
543771362,36.6104166666666,137.209375
543771264,36.6062499999999,137.209375
543771262,36.6020833333332,137.209375
543771164,36.5979166666665,137.209375
543771162,36.5937499999998,137.209375
543771064,36.5895833333331,137.209375
543771062,36.5854166666664,137.209375
543761964,36.5812499999997,137.209375
543761962,36.577083333333,137.209375
543761864,36.5729166666663,137.209375
543761862,36.5687499999996,137.209375
543761764,36.5645833333329,137.209375
543761762,36.5604166666662,137.209375
543761664,36.5562499999995,137.209375
543761662,36.5520833333328,137.209375
543761564,36.5479166666661,137.209375
543761562,36.5437499999994,137.209375
543761464,36.5395833333327,137.209375
543761462,36.5354166666659,137.209375
543761364,36.5312499999992,137.209375
543761362,36.5270833333325,137.209375
543761264,36.5229166666658,137.209375
543761262,36.5187499999991,137.209375
543761164,36.5145833333324,137.209375
543761162,36.5104166666657,137.209375
543761064,36.506249999999,137.209375
543761062,36.5020833333323,137.209375
543751964,36.4979166666656,137.209375
543751962,36.4937499999989,137.209375
543751864,36.4895833333322,137.209375
543751862,36.4854166666655,137.209375
543751764,36.4812499999988,137.209375
543751762,36.4770833333321,137.209375
543751664,36.4729166666654,137.209375
543751662,36.4687499999987,137.209375
543751564,36.464583333332,137.209375
543751562,36.4604166666652,137.209375
543771373,36.6145833333333,137.215625
543771371,36.6104166666666,137.215625
543771273,36.6062499999999,137.215625
543771271,36.6020833333332,137.215625
